UAL_ID	USER_ID	LOG_DATE	SESSION_ID	ACTIVITY_CODE	DESCRIPTION
1359482180	4036707	9/28/2018 10:19:27 AM	12811251	42802	Mobile App: Token Verified At Login: Success
1359482177	4036707	9/28/2018 10:19:27 AM	1234	60029	QR PIN enable - Successful
1359482178	4036707	9/28/2018 10:19:27 AM	1234	60106	getLimits
1359482182	4036707	9/28/2018 10:19:27 AM	12811251	10171	Mobile:Transactions List Success
1359482181	4036707	9/28/2018 10:19:27 AM	12811251	60181	DisplayGetLastDrCrTransHistory
1359482080	4036707	9/28/2018 10:19:24 AM	1234	42800	Mobile App: Token Generation At Login: Success
1359482064	4036707	9/28/2018 10:19:24 AM	1234	60053	Mobile SignIN via Touch ID: Success
1359482065	4036707	9/28/2018 10:19:24 AM	1234	1545	Website logon: Success
1359482039	4036707	9/28/2018 10:19:23 AM	1234	42548	Mobile App: checkUserStatus:
1359474456	4036707	9/28/2018 10:15:28 AM	12811051	42802	Mobile App: Token Verified At Login: Success
1359474458	4036707	9/28/2018 10:15:28 AM	12811051	10171	Mobile:Transactions List Success
1359474457	4036707	9/28/2018 10:15:28 AM	12811051	60181	DisplayGetLastDrCrTransHistory
1359474345	4036707	9/28/2018 10:15:24 AM	1234	42548	Mobile App: checkUserStatus:
1359474343	4036707	9/28/2018 10:15:24 AM	1234	42541	Mobile App: Existing User Login validation: Success
1359474364	4036707	9/28/2018 10:15:24 AM	1234	49066	Touch info Sucessful
1359474334	4036707	9/28/2018 10:15:24 AM	1234	42802	Mobile App: Token Verified At Login: Success
1359474342	4036707	9/28/2018 10:15:24 AM	1234	60036	QR string parsing issue
1359474337	4036707	9/28/2018 10:15:24 AM	1234	60176	regBioMetricUser
1359474340	4036707	9/28/2018 10:15:24 AM	1234	42548	Mobile App: checkUserStatus:
1359474247	4036707	9/28/2018 10:15:21 AM	1234	41543	Mobile App: Password validation: Success
1359474246	4036707	9/28/2018 10:15:21 AM	1234	60106	getLimits
1359474245	4036707	9/28/2018 10:15:21 AM	1234	60029	QR PIN enable - Successful
1359474243	4036707	9/28/2018 10:15:21 AM	1234	49024	Generate Email Successful: On Successful Login
1359474244	4036707	9/28/2018 10:15:21 AM	1234	49029	Generate Sms Successful: On Successful Login
1359474170	4036707	9/28/2018 10:15:18 AM	1234	42800	Mobile App: Token Generation At Login: Success
1359474132	4036707	9/28/2018 10:15:17 AM	1234	42548	Mobile App: checkUserStatus:
1359474155	4036707	9/28/2018 10:15:17 AM	1234	1545	Website logon: Success
1354166061	4036707	9/25/2018 6:26:53 PM	12676935	10171	Mobile:Transactions List Success
1354166059	4036707	9/25/2018 6:26:53 PM	12676935	905	Post: Viewed Account Statement - Success
1354166056	4036707	9/25/2018 6:26:52 PM	12676935	42802	Mobile App: Token Verified At Login: Success
1354166057	4036707	9/25/2018 6:26:52 PM	12676935	60103	DisplayAccountTransactionsDetais
1354165623	4036707	9/25/2018 6:26:41 PM	12676935	60181	DisplayGetLastDrCrTransHistory
1354165622	4036707	9/25/2018 6:26:41 PM	12676935	42802	Mobile App: Token Verified At Login: Success
1354165624	4036707	9/25/2018 6:26:41 PM	12676935	10171	Mobile:Transactions List Success
1354165608	4036707	9/25/2018 6:26:40 PM	1234	49029	Generate Sms Successful: On Successful Login
1354165609	4036707	9/25/2018 6:26:40 PM	1234	60029	QR PIN enable - Successful
1354165611	4036707	9/25/2018 6:26:40 PM	1234	60106	getLimits
1354165607	4036707	9/25/2018 6:26:40 PM	1234	49024	Generate Email Successful: On Successful Login
1354165456	4036707	9/25/2018 6:26:38 PM	1234	42800	Mobile App: Token Generation At Login: Success
1354165441	4036707	9/25/2018 6:26:37 PM	1234	1545	Website logon: Success
1354165415	4036707	9/25/2018 6:26:37 PM	1234	42548	Mobile App: checkUserStatus:
1354165402	4036707	9/25/2018 6:26:36 PM	1234	60219	NetBanking Package set successfully (Digital App Signup)
1354165403	4036707	9/25/2018 6:26:36 PM	1234	60221	Signup step -4 Successfull
1354165380	4036707	9/25/2018 6:26:36 PM	1234	61528	Mob Post: Activate Account with Activation Code - Success
1354165411	4036707	9/25/2018 6:26:36 PM	1234	42808	Mobile App: Token Verified At NewSignup: Success
1354165412	4036707	9/25/2018 6:26:36 PM	1234	60171	UserMobMpinReg
1354165342	4036707	9/25/2018 6:26:35 PM	1234	62214	UserSignupStep4 - GetUserMpinDOB
1354165347	4036707	9/25/2018 6:26:35 PM	1234	61526	Mob Activate Account with Activation Code: Screen Hit
1354165344	4036707	9/25/2018 6:26:35 PM	1234	62222	UserSignupStep4 - GetUserDOB
1354165345	4036707	9/25/2018 6:26:35 PM	1234	60162	UserMobRegSubmit
1354165340	4036707	9/25/2018 6:26:35 PM	1234	42808	Mobile App: Token Verified At NewSignup: Success
1354165341	4036707	9/25/2018 6:26:35 PM	1234	60225	Signup step -4
1354162408	4036707	9/25/2018 6:25:24 PM	1234	42808	Mobile App: Token Verified At NewSignup: Success
1354162410	4036707	9/25/2018 6:25:24 PM	1234	60205	Signup step -3 Successfull
1354162409	4036707	9/25/2018 6:25:24 PM	1234	60207	Signup step -3
1354161309	4036707	9/25/2018 6:25:00 PM	1234	60200	Signup step -2 Successfull
1354161307	4036707	9/25/2018 6:25:00 PM	1234	62212	UserSignupStep2:UpdateMpinEmailDOB
1354161280	4036707	9/25/2018 6:24:59 PM	1234	60199	Signup step 2
1354161279	4036707	9/25/2018 6:24:59 PM	1234	42808	Mobile App: Token Verified At NewSignup: Success
1354159262	4036707	9/25/2018 6:24:08 PM	1234	42800	Mobile App: Token Generation At Login: Success
1354159261	4036707	9/25/2018 6:24:08 PM	1234	60197	Signup step -1 Successfull
1354157032	4036707	9/25/2018 6:23:08 PM	1234	42541	Mobile App: Existing User Login validation: Success
1354157031	4036707	9/25/2018 6:23:08 PM	1234	60036	QR string parsing issue
1354157035	4036707	9/25/2018 6:23:08 PM	1234	42544	Mobile App: Existing User Password validation: Failure
1354157034	4036707	9/25/2018 6:23:08 PM	1234	42548	Mobile App: checkUserStatus:
1354157029	4036707	9/25/2018 6:23:08 PM	1234	42548	Mobile App: checkUserStatus:
1354156548	4036707	9/25/2018 6:22:53 PM	1234	42548	Mobile App: checkUserStatus:
1354156553	4036707	9/25/2018 6:22:53 PM	1234	42548	Mobile App: checkUserStatus:
1354156550	4036707	9/25/2018 6:22:53 PM	1234	60036	QR string parsing issue
1354156551	4036707	9/25/2018 6:22:53 PM	1234	42541	Mobile App: Existing User Login validation: Success
1354156554	4036707	9/25/2018 6:22:53 PM	1234	42544	Mobile App: Existing User Password validation: Failure
1349480345	4036707	9/23/2018 3:43:19 PM	12563782	42802	Mobile App: Token Verified At Login: Success
1349480348	4036707	9/23/2018 3:43:19 PM	12563782	10171	Mobile:Transactions List Success
1349480347	4036707	9/23/2018 3:43:19 PM	12563782	905	Post: Viewed Account Statement - Success
1349480346	4036707	9/23/2018 3:43:19 PM	12563782	60103	DisplayAccountTransactionsDetais
1349480290	4036707	9/23/2018 3:43:16 PM	12563782	10171	Mobile:Transactions List Success
1349480280	4036707	9/23/2018 3:43:15 PM	1234	41543	Mobile App: Password validation: Success
1349480278	4036707	9/23/2018 3:43:15 PM	1234	60029	QR PIN enable - Successful
1349480279	4036707	9/23/2018 3:43:15 PM	1234	60106	getLimits
1349480288	4036707	9/23/2018 3:43:15 PM	12563782	42802	Mobile App: Token Verified At Login: Success
1349480289	4036707	9/23/2018 3:43:15 PM	12563782	60181	DisplayGetLastDrCrTransHistory
1349480277	4036707	9/23/2018 3:43:15 PM	1234	49029	Generate Sms Successful: On Successful Login
1349480274	4036707	9/23/2018 3:43:15 PM	1234	49024	Generate Email Successful: On Successful Login
1349480216	4036707	9/23/2018 3:43:12 PM	1234	1545	Website logon: Success
1349480215	4036707	9/23/2018 3:43:12 PM	1234	60053	Mobile SignIN via Touch ID: Success
1349480229	4036707	9/23/2018 3:43:12 PM	1234	42800	Mobile App: Token Generation At Login: Success
1349480213	4036707	9/23/2018 3:43:11 PM	1234	42548	Mobile App: checkUserStatus:
1348195312	4036707	9/22/2018 2:36:34 PM	12529693	60203	Mobile Transaction Source inserted
1348195313	4036707	9/22/2018 2:36:34 PM	12529693	1111	Post: Pay Anyone - Success
1348195287	4036707	9/22/2018 2:36:33 PM	12529693	49230	Mobile App: Duplicate Transaction Attempts
1348195285	4036707	9/22/2018 2:36:33 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348195286	4036707	9/22/2018 2:36:33 PM	12529693	60117	payConfirmSubmit
1348195205	4036707	9/22/2018 2:36:30 PM	12529693	60116	paySubmit
1348195204	4036707	9/22/2018 2:36:30 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348193627	4036707	9/22/2018 2:35:39 PM	12529693	41116	Mobile App: Post: Searched Payee - Success
1348193624	4036707	9/22/2018 2:35:39 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348193625	4036707	9/22/2018 2:35:39 PM	12529693	60123	payeeLoad
1348193340	4036707	9/22/2018 2:35:29 PM	12529693	60105	GetPayAnyOneData
1348193341	4036707	9/22/2018 2:35:29 PM	12529693	10171	Mobile:Transactions List Success
1348193339	4036707	9/22/2018 2:35:29 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348193056	4036707	9/22/2018 2:35:20 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348193057	4036707	9/22/2018 2:35:20 PM	12529693	60112	getFTTitle
1348193058	4036707	9/22/2018 2:35:20 PM	12529693	41119	Mobile App: Post: Added Payee - Failure
1348192676	4036707	9/22/2018 2:35:06 PM	12529693	1118	Post: Added Payee - Success
1348192677	4036707	9/22/2018 2:35:06 PM	12529693	41119	Mobile App: Post: Added Payee - Failure
1348192649	4036707	9/22/2018 2:35:05 PM	12529693	60112	getFTTitle
1348192650	4036707	9/22/2018 2:35:05 PM	12529693	60111	getIBFTTitle
1348192648	4036707	9/22/2018 2:35:05 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348192444	4036707	9/22/2018 2:34:56 PM	12529693	41119	Mobile App: Post: Added Payee - Failure
1348192443	4036707	9/22/2018 2:34:55 PM	12529693	1118	Post: Added Payee - Success
1348192419	4036707	9/22/2018 2:34:54 PM	12529693	60111	getIBFTTitle
1348192418	4036707	9/22/2018 2:34:54 PM	12529693	60112	getFTTitle
1348192417	4036707	9/22/2018 2:34:54 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348191620	4036707	9/22/2018 2:34:24 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348191621	4036707	9/22/2018 2:34:24 PM	12529693	60105	GetPayAnyOneData
1348191622	4036707	9/22/2018 2:34:24 PM	12529693	10171	Mobile:Transactions List Success
1348191413	4036707	9/22/2018 2:34:15 PM	12529693	60181	DisplayGetLastDrCrTransHistory
1348191414	4036707	9/22/2018 2:34:15 PM	12529693	10171	Mobile:Transactions List Success
1348191412	4036707	9/22/2018 2:34:15 PM	12529693	42802	Mobile App: Token Verified At Login: Success
1348191397	4036707	9/22/2018 2:34:14 PM	1234	60029	QR PIN enable - Successful
1348191394	4036707	9/22/2018 2:34:14 PM	1234	49024	Generate Email Successful: On Successful Login
1348191396	4036707	9/22/2018 2:34:14 PM	1234	49029	Generate Sms Successful: On Successful Login
1348191400	4036707	9/22/2018 2:34:14 PM	1234	41543	Mobile App: Password validation: Success
1348191398	4036707	9/22/2018 2:34:14 PM	1234	60106	getLimits
1348191322	4036707	9/22/2018 2:34:12 PM	1234	42800	Mobile App: Token Generation At Login: Success
1348191293	4036707	9/22/2018 2:34:11 PM	1234	60053	Mobile SignIN via Touch ID: Success
1348191303	4036707	9/22/2018 2:34:11 PM	1234	1545	Website logon: Success
1348191258	4036707	9/22/2018 2:34:10 PM	1234	42548	Mobile App: checkUserStatus:
1347111615	4036707	9/21/2018 3:40:46 PM	12501404	42802	Mobile App: Token Verified At Login: Success
1347111618	4036707	9/21/2018 3:40:46 PM	12501404	10171	Mobile:Transactions List Success
1347111617	4036707	9/21/2018 3:40:46 PM	12501404	905	Post: Viewed Account Statement - Success
1347111616	4036707	9/21/2018 3:40:46 PM	12501404	60103	DisplayAccountTransactionsDetais
1347111524	4036707	9/21/2018 3:40:35 PM	12501404	10171	Mobile:Transactions List Success
1347111522	4036707	9/21/2018 3:40:35 PM	12501404	42802	Mobile App: Token Verified At Login: Success
1347111523	4036707	9/21/2018 3:40:35 PM	12501404	60181	DisplayGetLastDrCrTransHistory
1347111520	4036707	9/21/2018 3:40:34 PM	1234	41543	Mobile App: Password validation: Success
1347111518	4036707	9/21/2018 3:40:34 PM	1234	60029	QR PIN enable - Successful
1347111519	4036707	9/21/2018 3:40:34 PM	1234	60106	getLimits
1347111517	4036707	9/21/2018 3:40:34 PM	1234	49029	Generate Sms Successful: On Successful Login
1347111516	4036707	9/21/2018 3:40:34 PM	1234	49024	Generate Email Successful: On Successful Login
1347111480	4036707	9/21/2018 3:40:31 PM	1234	1545	Website logon: Success
1347111479	4036707	9/21/2018 3:40:31 PM	1234	60053	Mobile SignIN via Touch ID: Success
1347111492	4036707	9/21/2018 3:40:31 PM	1234	42800	Mobile App: Token Generation At Login: Success
1347111478	4036707	9/21/2018 3:40:30 PM	1234	42548	Mobile App: checkUserStatus:
1346539939	4036707	9/20/2018 8:18:05 PM	1234	49029	Generate Sms Successful: On Successful Login
1346539953	4036707	9/20/2018 8:18:05 PM	1234	41543	Mobile App: Password validation: Success
1346539941	4036707	9/20/2018 8:18:05 PM	1234	60106	getLimits
1346539940	4036707	9/20/2018 8:18:05 PM	1234	60029	QR PIN enable - Successful
1346539937	4036707	9/20/2018 8:18:05 PM	1234	49024	Generate Email Successful: On Successful Login
1346539878	4036707	9/20/2018 8:18:02 PM	1234	1545	Website logon: Success
1346539879	4036707	9/20/2018 8:18:02 PM	1234	42800	Mobile App: Token Generation At Login: Success
1346539876	4036707	9/20/2018 8:18:01 PM	1234	42548	Mobile App: checkUserStatus:
1346539877	4036707	9/20/2018 8:18:01 PM	1234	60053	Mobile SignIN via Touch ID: Success
1335334919	4036707	9/13/2018 10:34:59 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335334921	4036707	9/13/2018 10:34:59 PM	12194093	10171	Mobile:Transactions List Success
1335334920	4036707	9/13/2018 10:34:59 PM	12194093	60105	GetPayAnyOneData
1335334549	4036707	9/13/2018 10:34:43 PM	12194093	60203	Mobile Transaction Source inserted
1335334540	4036707	9/13/2018 10:34:42 PM	12194093	49230	Mobile App: Duplicate Transaction Attempts
1335334538	4036707	9/13/2018 10:34:42 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335334539	4036707	9/13/2018 10:34:42 PM	12194093	60117	payConfirmSubmit
1335334341	4036707	9/13/2018 10:34:33 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335334344	4036707	9/13/2018 10:34:33 PM	12194093	60116	paySubmit
1335330292	4036707	9/13/2018 10:31:29 PM	12194093	60123	payeeLoad
1335330295	4036707	9/13/2018 10:31:29 PM	12194093	41116	Mobile App: Post: Searched Payee - Success
1335330290	4036707	9/13/2018 10:31:29 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335330165	4036707	9/13/2018 10:31:24 PM	12194093	10171	Mobile:Transactions List Success
1335330159	4036707	9/13/2018 10:31:24 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335330160	4036707	9/13/2018 10:31:24 PM	12194093	60105	GetPayAnyOneData
1335329925	4036707	9/13/2018 10:31:15 PM	12194093	10171	Mobile:Transactions List Success
1335329917	4036707	9/13/2018 10:31:14 PM	1234	60106	getLimits
1335329918	4036707	9/13/2018 10:31:14 PM	1234	41543	Mobile App: Password validation: Success
1335329924	4036707	9/13/2018 10:31:14 PM	12194093	60181	DisplayGetLastDrCrTransHistory
1335329915	4036707	9/13/2018 10:31:14 PM	1234	49029	Generate Sms Successful: On Successful Login
1335329914	4036707	9/13/2018 10:31:14 PM	1234	49024	Generate Email Successful: On Successful Login
1335329923	4036707	9/13/2018 10:31:14 PM	12194093	42802	Mobile App: Token Verified At Login: Success
1335329916	4036707	9/13/2018 10:31:14 PM	1234	60029	QR PIN enable - Successful
1335329853	4036707	9/13/2018 10:31:11 PM	1234	1545	Website logon: Success
1335329839	4036707	9/13/2018 10:31:11 PM	1234	42548	Mobile App: checkUserStatus:
1335329861	4036707	9/13/2018 10:31:11 PM	1234	42800	Mobile App: Token Generation At Login: Success
1335329852	4036707	9/13/2018 10:31:11 PM	1234	60053	Mobile SignIN via Touch ID: Success
1334264394	4036707	9/13/2018 2:24:58 PM	12166455	1111	Post: Pay Anyone - Success
1334264393	4036707	9/13/2018 2:24:58 PM	12166455	60203	Mobile Transaction Source inserted
1334264353	4036707	9/13/2018 2:24:57 PM	12166455	60117	payConfirmSubmit
1334264352	4036707	9/13/2018 2:24:57 PM	12166455	42802	Mobile App: Token Verified At Login: Success
1334264354	4036707	9/13/2018 2:24:57 PM	12166455	49230	Mobile App: Duplicate Transaction Attempts
1334264192	4036707	9/13/2018 2:24:54 PM	12166455	42802	Mobile App: Token Verified At Login: Success
1334264193	4036707	9/13/2018 2:24:54 PM	12166455	60116	paySubmit
1334262418	4036707	9/13/2018 2:24:05 PM	12166455	41116	Mobile App: Post: Searched Payee - Success
1334262414	4036707	9/13/2018 2:24:05 PM	12166455	42802	Mobile App: Token Verified At Login: Success
1334262415	4036707	9/13/2018 2:24:05 PM	12166455	60123	payeeLoad
1334262154	4036707	9/13/2018 2:23:56 PM	12166455	60105	GetPayAnyOneData
1334262159	4036707	9/13/2018 2:23:56 PM	12166455	10171	Mobile:Transactions List Success
1334262152	4036707	9/13/2018 2:23:56 PM	12166455	42802	Mobile App: Token Verified At Login: Success
1334261956	4036707	9/13/2018 2:23:51 PM	12166455	42802	Mobile App: Token Verified At Login: Success
1334261950	4036707	9/13/2018 2:23:51 PM	1234	41543	Mobile App: Password validation: Success
1334261958	4036707	9/13/2018 2:23:51 PM	12166455	60181	DisplayGetLastDrCrTransHistory
1334261943	4036707	9/13/2018 2:23:51 PM	1234	49029	Generate Sms Successful: On Successful Login
1334261941	4036707	9/13/2018 2:23:51 PM	1234	49024	Generate Email Successful: On Successful Login
1334261959	4036707	9/13/2018 2:23:51 PM	12166455	10171	Mobile:Transactions List Success
1334261944	4036707	9/13/2018 2:23:51 PM	1234	60029	QR PIN enable - Successful
1334261945	4036707	9/13/2018 2:23:51 PM	1234	60106	getLimits
1334261855	4036707	9/13/2018 2:23:48 PM	1234	42800	Mobile App: Token Generation At Login: Success
1334261782	4036707	9/13/2018 2:23:47 PM	1234	42548	Mobile App: checkUserStatus:
1334261813	4036707	9/13/2018 2:23:47 PM	1234	1545	Website logon: Success
1334261810	4036707	9/13/2018 2:23:47 PM	1234	60053	Mobile SignIN via Touch ID: Success
1333610773	4036707	9/13/2018 8:50:02 AM	12150107	42802	Mobile App: Token Verified At Login: Success
1333610775	4036707	9/13/2018 8:50:02 AM	12150107	60132	GetCreditCardBillPayment
1333610654	4036707	9/13/2018 8:49:55 AM	12150107	42802	Mobile App: Token Verified At Login: Success
1333610655	4036707	9/13/2018 8:49:55 AM	12150107	60102	RefreshAcct
1333610637	4036707	9/13/2018 8:49:54 AM	12150107	42802	Mobile App: Token Verified At Login: Success
1333610638	4036707	9/13/2018 8:49:54 AM	12150107	60181	DisplayGetLastDrCrTransHistory
1333610639	4036707	9/13/2018 8:49:54 AM	12150107	10171	Mobile:Transactions List Success
1333610603	4036707	9/13/2018 8:49:52 AM	12150107	42802	Mobile App: Token Verified At Login: Success
1333610604	4036707	9/13/2018 8:49:52 AM	12150107	60102	RefreshAcct
1333610311	4036707	9/13/2018 8:49:30 AM	1234	49024	Generate Email Successful: On Successful Login
1333610313	4036707	9/13/2018 8:49:30 AM	1234	60029	QR PIN enable - Successful
1333610317	4036707	9/13/2018 8:49:30 AM	12150107	60181	DisplayGetLastDrCrTransHistory
1333610312	4036707	9/13/2018 8:49:30 AM	1234	49029	Generate Sms Successful: On Successful Login
1333610314	4036707	9/13/2018 8:49:30 AM	1234	60106	getLimits
1333610315	4036707	9/13/2018 8:49:30 AM	1234	41543	Mobile App: Password validation: Success
1333610318	4036707	9/13/2018 8:49:30 AM	12150107	10171	Mobile:Transactions List Success
